frame,time_s,WRIST_x,WRIST_y,THUMB_CMC_x,THUMB_CMC_y,THUMB_MCP_x,THUMB_MCP_y,THUMB_IP_x,THUMB_IP_y,THUMB_TIP_x,THUMB_TIP_y,INDEX_FINGER_MCP_x,INDEX_FINGER_MCP_y,INDEX_FINGER_PIP_x,INDEX_FINGER_PIP_y,INDEX_FINGER_DIP_x,INDEX_FINGER_DIP_y,INDEX_FINGER_TIP_x,INDEX_FINGER_TIP_y,MIDDLE_FINGER_MCP_x,MIDDLE_FINGER_MCP_y,MIDDLE_FINGER_PIP_x,MIDDLE_FINGER_PIP_y,MIDDLE_FINGER_DIP_x,MIDDLE_FINGER_DIP_y,MIDDLE_FINGER_TIP_x,MIDDLE_FINGER_TIP_y,RING_FINGER_MCP_x,RING_FINGER_MCP_y,RING_FINGER_PIP_x,RING_FINGER_PIP_y,RING_FINGER_DIP_x,RING_FINGER_DIP_y,RING_FINGER_TIP_x,RING_FINGER_TIP_y,PINKY_MCP_x,PINKY_MCP_y,PINKY_PIP_x,PINKY_PIP_y,PINKY_DIP_x,PINKY_DIP_y,PINKY_TIP_x,PINKY_TIP_y,WRIST_speed_mm_s,WRIST_speed_px_s,WRIST_accel_mm_s2,THUMB_CMC_speed_px_s,THUMB_CMC_speed_mm_s,THUMB_CMC_accel_mm_s2,THUMB_MCP_speed_px_s,THUMB_MCP_speed_mm_s,THUMB_MCP_accel_mm_s2,THUMB_IP_speed_px_s,THUMB_IP_speed_mm_s,THUMB_IP_accel_mm_s2,THUMB_TIP_speed_px_s,THUMB_TIP_speed_mm_s,THUMB_TIP_accel_mm_s2,INDEX_FINGER_MCP_speed_px_s,INDEX_FINGER_MCP_speed_mm_s,INDEX_FINGER_MCP_accel_mm_s2,INDEX_FINGER_PIP_speed_px_s,INDEX_FINGER_PIP_speed_mm_s,INDEX_FINGER_PIP_accel_mm_s2,INDEX_FINGER_DIP_speed_px_s,INDEX_FINGER_DIP_speed_mm_s,INDEX_FINGER_DIP_accel_mm_s2,INDEX_FINGER_TIP_speed_px_s,INDEX_FINGER_TIP_speed_mm_s,INDEX_FINGER_TIP_accel_mm_s2,MIDDLE_FINGER_MCP_speed_px_s,MIDDLE_FINGER_MCP_speed_mm_s,MIDDLE_FINGER_MCP_accel_mm_s2,MIDDLE_FINGER_PIP_speed_px_s,MIDDLE_FINGER_PIP_speed_mm_s,MIDDLE_FINGER_PIP_accel_mm_s2,MIDDLE_FINGER_DIP_speed_px_s,MIDDLE_FINGER_DIP_speed_mm_s,MIDDLE_FINGER_DIP_accel_mm_s2,MIDDLE_FINGER_TIP_speed_px_s,MIDDLE_FINGER_TIP_speed_mm_s,MIDDLE_FINGER_TIP_accel_mm_s2,RING_FINGER_MCP_speed_px_s,RING_FINGER_MCP_speed_mm_s,RING_FINGER_MCP_accel_mm_s2,RING_FINGER_PIP_speed_px_s,RING_FINGER_PIP_speed_mm_s,RING_FINGER_PIP_accel_mm_s2,RING_FINGER_DIP_speed_px_s,RING_FINGER_DIP_speed_mm_s,RING_FINGER_DIP_accel_mm_s2,RING_FINGER_TIP_speed_px_s,RING_FINGER_TIP_speed_mm_s,RING_FINGER_TIP_accel_mm_s2,PINKY_MCP_speed_px_s,PINKY_MCP_speed_mm_s,PINKY_MCP_accel_mm_s2,PINKY_PIP_speed_px_s,PINKY_PIP_speed_mm_s,PINKY_PIP_accel_mm_s2,PINKY_DIP_speed_px_s,PINKY_DIP_speed_mm_s,PINKY_DIP_accel_mm_s2,PINKY_TIP_speed_px_s,PINKY_TIP_speed_mm_s,PINKY_TIP_accel_mm_s2,WRIST_path_mm,THUMB_CMC_path_mm,THUMB_MCP_path_mm,THUMB_IP_path_mm,THUMB_TIP_path_mm,INDEX_FINGER_MCP_path_mm,INDEX_FINGER_PIP_path_mm,INDEX_FINGER_DIP_path_mm,INDEX_FINGER_TIP_path_mm,MIDDLE_FINGER_MCP_path_mm,MIDDLE_FINGER_PIP_path_mm,MIDDLE_FINGER_DIP_path_mm,MIDDLE_FINGER_TIP_path_mm,RING_FINGER_MCP_path_mm,RING_FINGER_PIP_path_mm,RING_FINGER_DIP_path_mm,RING_FINGER_TIP_path_mm,PINKY_MCP_path_mm,PINKY_PIP_path_mm,PINKY_DIP_path_mm,PINKY_TIP_path_mm
388,15.52,349.72137451171875,146.1625099182129,355.020751953125,106.27342700958252,338.43128204345703,75.88382005691528,314.2625045776367,65.02014398574829,294.6344566345215,66.03592872619629,332.04845428466797,59.82107877731323,295.4246139526367,43.10419678688049,292.6963996887207,52.048412561416626,298.8822937011719,59.963107109069824,312.2790336608887,74.77046012878418,277.8011131286621,51.41917705535889,281.48616790771484,61.77617311477661,292.357177734375,71.57224416732788,295.7126998901367,92.36723899841309,262.3170471191406,62.50030517578125,268.09621810913086,69.82501029968262,279.3389701843262,78.81947994232178,283.26507568359375,111.09781980514526,260.4435348510742,83.03930282592773,266.3257598876953,83.68059396743774,275.4136276245117,88.87392282485962,145.19455547515852,139.18927511512572,-2910.3565812235624,161.97585900986,168.96425983389483,-2574.2806121916738,160.6172422599778,167.54702596370552,-3142.2435669612164,143.09770604549828,149.27161450913533,-3454.3234067646745,139.48795867357933,145.50612564794332,-3562.803565067734,181.87036228923373,189.71710560925047,-1047.996075197296,173.58085249657833,181.06994735329963,-2273.018941844574,199.26149388437383,207.85857246492455,-2538.4165419667474,209.10216974036965,218.12382138805202,-2910.6662953799755,182.6751411600212,190.55660642785264,-762.4389776170723,169.15566656904298,176.45383807970805,-2278.66094729115,173.4205374366285,180.902715547213,-2065.755321272924,152.55949188328418,159.14162631559225,-2438.4245581009095,174.60085683882264,182.13395948305887,-910.2442250640586,169.1791685260241,176.47835402171472,-2482.2245467729017,199.76690499817587,208.38578939266554,-1012.4755516891576,205.96634437331795,214.85270175731748,-332.8592365638407,166.66286228679792,173.85348248946752,-1226.0061809279862,187.02286255339652,195.0919089827286,-1593.7955705725622,211.36165769314786,220.48079428437438,-895.2793553485662,215.5664338816264,224.86698430550717,-765.1780333518651,2009.5579312082284,2219.2814592015343,2372.395758852933,2490.792897555063,2616.250843334083,2425.498155243156,2587.2229804007607,2781.3042069198273,3242.2426206401055,2262.8396684882146,2385.483290722595,2516.2144059843945,2820.976761279436,2372.446573016174,2451.530475951205,2531.453500106406,2842.1193477053503,2485.844260862965,2527.6238730404734,2605.0369299256504,2845.3517652572646
389,15.56,344.93419647216797,146.78180694580078,350.7455062866211,106.04762077331543,335.4744338989258,76.48440599441528,312.2413635253906,64.52457189559937,293.5988426208496,63.68216514587402,326.60789489746094,59.780967235565186,291.60621643066406,43.636536598205566,286.9952392578125,51.58796310424805,291.31731033325195,58.96060824394226,307.0561408996582,73.7578797340393,274.1721725463867,52.84208536148071,275.6545829772949,62.46943473815918,284.83089447021484,71.1000108718872,291.1844825744629,91.08096599578857,258.74338150024414,63.421597480773926,261.9826316833496,69.67898368835449,271.48250579833984,77.20569133758545,279.65532302856445,110.3056526184082,256.4570617675781,84.0958571434021,260.4717445373535,82.92097806930542,268.4598922729492,85.75129508972168,125.883306438387,120.67674380016345,-482.7812259192882,107.03011832335308,111.64790131681714,-1432.9089629269422,75.43065697273163,78.68509049491246,-2221.548386719827,52.02525137859152,54.26986555645266,-2375.043723817067,64.28792352264276,67.06160708553577,-1961.112964060189,136.01768125299913,141.88612412814325,-1195.7745370276805,96.38317186667149,100.54159548494127,-2013.208796708959,142.99310289652138,149.162498288044,-1467.401854422014,190.7779752282203,199.00903489008903,-477.8696624490749,133.00358982734102,138.74199061391997,-1295.365395348317,97.44831257298576,101.65269137393042,-1870.0286676444407,146.81619988772474,153.1505416751301,-693.8043468020724,188.52709363924993,196.6610396766111,937.9853340254713,117.6840321986403,122.76147517452632,-1484.3121077133137,92.26275476499683,96.24340419861507,-2005.8737455774913,152.88325357260507,159.4793566078289,-1222.6608196209163,200.51238476252587,209.163432662314,-142.23172737508705,92.3912978932336,96.37749328233424,-1936.899730178332,103.10272387045775,107.55106058471269,-2188.521209950398,147.57733573183918,153.94451650150233,-1663.4069445718012,190.56698184598824,198.78893826040223,-651.9511511276235,2014.5932634657638,2223.747375254207,2375.5431624727294,2492.9636921773213,2618.9333076175044,2431.1736002082816,2591.244644220158,2787.270706851349,3250.202982035709,2268.389348112771,2389.5493983775523,2522.3404276513998,2828.8432028664997,2377.3570320231556,2455.3802121191493,2537.8326743707194,2850.485885011843,2489.699360594258,2531.925915463862,2611.1947105857107,2853.303322787681
390,15.6,342.8666687011719,146.29315853118896,349.4032287597656,106.76265478134155,334.45594787597656,76.81456804275513,310.1976203918457,64.24189567565918,290.86835861206055,63.1305456161499,324.5695495605469,59.944560527801514,289.22719955444336,43.65754723548889,283.78795623779297,51.40371322631836,287.6819610595703,59.11872625350952,304.9909973144531,73.99091720581055,271.2474250793457,52.91709065437317,272.9560661315918,62.842419147491455,282.12024688720703,71.83570146560669,289.4799613952637,91.45118236541748,255.8992576599121,63.40943098068237,259.83442306518555,70.02709865570068,269.69486236572266,78.0256462097168,278.2762336730957,111.00143194198608,254.71208572387695,84.26371335983276,259.1956901550293,82.74526834487915,267.39038467407227,85.18137216567993,55.403704700836784,53.11219467400306,-1761.9900434387553,38.02123248705202,39.661647386331296,-1799.6563482621461,26.76659248376227,27.921429248410895,-1269.091531162539,51.57998546694061,53.80538877792987,-11.611919463069675,69.64116521419753,72.64581281628259,139.60514326867042,51.12249063391781,53.328155464817314,-2213.9492165831484,59.477741341940074,62.043891008603936,-962.4426119084333,80.31427483650832,83.77941061587806,-1634.5771918041482,90.9696571892489,94.89451630806866,-2602.8629645505093,51.95625859053949,54.19789609484061,-2113.602362976984,73.14272665448664,76.29844809562593,-633.8560819576123,68.10428830178616,71.04262780125154,-2052.6978468469642,70.21774601620226,73.24727002750339,-3085.3442412276927,43.60656924908148,45.487961861143894,-1931.837832834561,71.10374657353462,74.17149681844121,-551.7976845043463,54.405791842670524,56.75311373909239,-2568.1560717184125,49.168047516345,51.28938847344708,-3946.851104721673,38.616676429083924,40.2827815822109,-1402.3677925030836,43.82577083239247,45.71662083233234,-1545.8609938095087,32.20237465920409,33.59173664795922,-3008.8194963385777,30.29705682285659,31.604214433632357,-4179.618095669247,2016.8094116537975,2225.33384114966,2376.6600196426657,2495.1159077284383,2621.8391401301556,2433.3067264268743,2593.726399860502,2790.6218832759846,3253.9987626880315,2270.557263956565,2392.6013363013776,2525.1821327634498,2831.7730936676003,2379.176550497601,2458.347071991887,2540.102798920283,2852.537460550781,2491.3106718575464,2533.7545802971554,2612.5383800516292,2854.5674913650264
391,15.64,342.18963623046875,146.89035415649414,348.1905746459961,106.81739330291748,332.9301071166992,78.0961275100708,309.56939697265625,66.378915309906,291.0632133483887,65.71191787719727,321.7818832397461,61.23756408691406,287.42435455322266,46.28910541534424,284.9821090698242,55.65027594566345,291.27845764160156,63.73457193374634,302.2863960266113,75.12634992599487,270.0439453125,55.409252643585205,272.5602340698242,66.13929748535156,282.14529037475586,75.43481826782227,287.1901321411133,92.37850427627563,255.35024642944336,65.48365116119385,260.0747871398926,73.26306581497192,270.0611686706543,81.82597875595093,276.7491149902344,111.68832778930664,254.50082778930664,85.58343887329102,259.70605850219727,85.58165073394775,268.164005279541,88.90530109405518,23.54331009206321,22.569553347236653,-796.5098652193394,30.347222951475374,31.65654496512402,-200.1275605301819,49.815815077508866,51.96510377562552,601.0918631803656,55.6861606549067,58.088723687366965,107.08337273592736,64.7179028475423,67.5101377420153,-128.39187685668207,76.82342465031695,80.13794872454194,670.2448314931157,79.7470554017124,83.18771866530253,528.5956914174648,110.28172988866925,115.03980270730482,781.5098022856688,146.28913794332814,152.60073979807285,1442.6555872501049,73.33176148615911,76.49563877954395,557.4435671175836,69.18830703991951,72.1734162091934,-103.1257971608131,83.01389114093494,86.59550107220458,388.8218317738261,89.98009825879235,93.86226314843927,515.374828023397,61.76186090299049,64.42655823669692,473.4649093888256,53.64118455313665,55.95551769280856,-455.39947814081626,81.12204672702941,84.62203358717043,696.7229962019511,95.44863727091348,99.56674066875654,1206.9338048827365,41.86225460222448,43.66838927159106,84.64019223450396,33.413183642384716,34.85478562880081,-271.5458800882882,72.04833840385166,75.15684278561368,1039.1276534413614,95.08593318939134,99.18838782625431,1689.6043348155488,2017.75114405748,2226.6001029482654,2378.7386237936907,2497.439456675933,2624.5395456398364,2436.5122443758564,2597.0539086071144,2795.2234753842768,3260.1027922799544,2273.6170895077466,2395.4882729497454,2528.645952806338,2835.5275841935377,2381.753612827069,2460.5852926995994,2543.4876802637696,2856.5201301775314,2493.05740742841,2535.1487717223076,2615.5446537630537,2858.5350268780767
392,15.68,341.0801315307617,147.28248596191406,346.7921447753906,108.2961630821228,331.84436798095703,79.90282773971558,308.8243865966797,67.92871713638306,290.7535171508789,67.03777313232422,319.96110916137695,62.746145725250244,285.38578033447266,48.77364993095398,281.2431335449219,58.04458022117615,286.09704971313477,65.6251573562622,301.0068702697754,76.13827228546143,267.5168037414551,56.592371463775635,268.39717864990234,66.99472904205322,277.08019256591797,75.74857950210571,286.49669647216797,93.18460464477539,253.18157196044922,66.67937278747559,256.1009979248047,73.62703084945679,265.4664993286133,81.22464895248413,276.5612602233887,112.44025468826294,253.30768585205078,87.16677904129028,256.5749740600586,85.7342791557312,264.10167694091797,87.59098291397095,30.688317697473604,29.419041787313077,178.62519013525988,50.88200911724955,53.07729844380215,535.5188369669532,52.696033951099416,54.96958884587428,75.11212675621888,42.98928763122522,44.84404780933569,-331.11689695078184,34.03861678575311,35.50720290129322,-800.0733710180521,59.11343335056165,61.66386505602614,-461.85209171289506,80.34591734882449,83.81241833508676,15.617491744605871,110.99727175576525,115.78621641792252,18.66034276544255,137.88877166263413,143.8379421834933,-219.0699403644885,40.78275542428237,42.54231541893636,-848.8330840151898,69.75947365229413,72.76922563716401,14.895235699265186,106.25086345985007,110.83502573129095,605.9881164771592,126.87016474833995,132.34394071281105,962.0419391092945,26.583016559697885,27.729932995065056,-917.4156310407966,61.91172728179646,64.58289055636313,215.68432158886407,99.76056107085982,104.06470115355779,486.0666891596839,115.84629875191588,120.84445325844634,531.942814742245,19.375943118992453,20.21191248928594,-586.411919557628,49.56406063141047,51.70248745795366,421.1925457288212,78.3700565384308,81.75130959083465,164.86167013052437,106.74134569509548,111.34666967839833,303.95704630360035,2018.9786767653789,2228.723194886017,2380.9374073475255,2499.2332185883065,2625.959833755888,2438.9787989780975,2600.4064053405177,2799.854924040994,3265.8563099672942,2275.3187821245037,2398.3990419752317,2533.0793538355897,2840.8213418220503,2382.8628101468717,2463.1686083218538,2547.6502683099116,2861.353908307869,2493.8658839279815,2537.2168712206253,2618.814706146687,2862.988893665213
393,15.72,340.44628143310547,147.95581340789795,345.9306335449219,109.15277481079102,330.8818054199219,81.32102966308594,308.8125801086426,68.98129463195801,291.50516510009766,67.32733726501465,318.58898162841797,63.76014232635498,284.0239715576172,49.70360040664673,277.0685577392578,56.91260576248169,278.9004325866699,63.13070297241211,300.15832901000977,77.17979192733765,265.9044075012207,57.2216534614563,264.3465995788574,65.02181053161621,270.78575134277344,72.51821279525757,285.9015083312988,94.45178747177124,252.12228775024414,68.53581190109253,252.15717315673828,71.8144941329956,258.81269454956055,76.5615463256836,276.07540130615234,113.98482084274292,251.76752090454102,89.13196563720703,252.79802322387695,85.14175415039062,258.41238021850586,84.72478866577148,24.11582425008502,23.118388187409682,-164.3123361847146,30.372533376347242,31.682947400836962,-534.8587760741297,42.85019967396557,44.6989589430451,-256.76574757072945,26.316092716133397,27.451492800732474,-434.81387521508043,20.13737238484569,21.006193396991613,-362.52523760754013,42.65356867950842,44.493844362131945,-429.25051734735484,41.22598567622246,43.00466870980849,-1020.1937406319568,108.1331625022256,112.79853601254634,-74.69201013440454,190.41664964301978,198.63212001872697,1369.8544458808415,33.585575716542785,35.03461550832363,-187.69249776531822,43.271074837347435,45.137992641634455,-690.780824888239,112.63768868481627,117.49740865317546,166.5595730471125,176.874354013545,184.50554602508817,1304.0401328069279,35.00001107200233,36.51007626141997,219.5035816588728,53.43482724635602,55.74025716068579,-221.0658348919333,108.50991645275423,113.19154490152336,228.17109369913913,203.12810635443074,211.89200879340794,2276.1888883740403,40.47949707122678,42.225973073381255,550.3515146023828,62.420281270936975,65.11338595787521,335.27246249803875,95.57864399568767,99.70235649545552,448.77617261552166,159.26229674671288,166.13362172455822,1369.6738011539974,2019.9433097353822,2229.9905127820507,2382.7253657052474,2500.3312783003357,2626.8000814917677,2440.7585527525825,2602.12659208891,2804.3668654814956,3273.8015947680433,2276.720166744837,2400.2045616808973,2537.7792501817166,2848.2015636630535,2384.323213197328,2465.3982186082812,2552.177930105973,2869.829588659605,2495.5549228509167,2539.8214066589408,2622.802800406505,2869.634238534195
394,15.76,342.6261901855469,146.25317573547363,343.7074661254883,107.4002480506897,326.9430923461914,79.93683099746704,304.2027282714844,69.13599729537964,286.29377365112305,67.80879020690918,317.6339912414551,65.75340270996094,281.02291107177734,49.72228646278381,270.6661033630371,54.651196002960205,269.5270538330078,59.508787393569946,300.03936767578125,80.11696100234985,262.0005798339844,56.81499481201172,259.2301368713379,64.40361499786377,265.12401580810547,72.88249969482422,286.3222312927246,97.96036005020142,249.3832015991211,70.35130977630615,249.7380256652832,74.76977348327637,257.11828231811523,80.80851316452026,276.86492919921875,117.67466068267822,250.82012176513672,91.59605741500854,252.26848602294922,88.92846822738647,258.9055633544922,90.00125885009766,72.13449924239808,69.15099968786217,1200.4668748078266,70.77174321234362,73.8251692698243,1053.5555467246834,104.37153174799525,108.87461080515936,1604.3912965528566,115.31117377183307,120.2862404683983,2320.8686916916454,130.8395911261777,136.48462682490427,2886.960835697816,55.25561960133839,57.63960706660037,328.6440676117106,75.02796648735072,78.26502604691103,881.5089334275635,169.75238610260874,177.07630290214325,1606.9441722399229,251.22014961964112,262.0589691285976,1585.6712277467657,73.48942940250613,76.66010923179515,1040.637343086788,98.12377933205056,102.35730094776103,1430.4827076531644,128.8418515937988,134.40069540763815,422.5821688615674,141.83607221392472,147.95554785675688,-913.7499542082821,88.34268980928421,92.15420919269476,1391.10332328187,82.15315528853428,85.69762902446617,748.9342965945093,95.47889368732652,99.59830248936181,-339.8310603040386,114.31251063490879,119.24449030398934,-2316.187962235465,94.334088279051,98.40410478826281,1404.453292872039,65.99864306736269,68.84613512214513,93.31872910674797,95.5890067819154,99.71316638104891,0.2702471398347228,132.4867144558851,138.20281480649857,-698.2701729514915,2022.8286897050782,2232.9435195528436,2387.0803501374535,2505.1427279190716,2632.2594665647644,2443.0641370352464,2605.2571931307866,2811.4499175975816,3284.2839535331873,2279.7865711141085,2404.298853718808,2543.155277998022,2854.1197855773244,2388.009381565036,2468.82612376926,2556.161862205547,2874.599368271765,2499.4910870424474,2542.5752520638266,2626.791327061747,2875.1623511264547
395,15.8,347.2100830078125,147.4799108505249,345.6620788574219,107.39228010177612,328.08509826660156,80.09331464767456,304.6029853820801,69.21164274215698,285.2250862121582,68.6202335357666,320.614013671875,69.26309108734131,283.2915496826172,49.314762353897095,267.40713119506836,50.10385751724243,261.4495277404785,52.624948024749756,303.4454154968262,85.09071350097656,263.6842918395996,54.78307127952576,256.52454376220703,56.541738510131836,259.4326400756836,62.648913860321045,289.88677978515625,103.76468181610107,252.1300506591797,74.68095302581787,249.46924209594727,74.23365354537964,254.9795150756836,77.77823209762573,280.93820571899414,123.27006340026855,254.87554550170898,97.18893527984619,254.38400268554688,91.98479175567627,259.09656524658203,91.11198663711548,123.7483372900856,118.63007746909658,1290.345951192188,48.86572431192694,50.97402162324258,-571.278691164543,28.816929215242965,30.060227155473047,-1970.359591242158,10.183564828946347,10.622931740023438,-2741.5827182093717,33.54598632985445,34.99331804918397,-2537.2827193930075,115.10442593609487,120.07057255806089,1560.774137286513,57.623763793232754,60.10992414353596,-453.8775475843767,139.86419059056215,145.89858998039065,-779.442823043815,265.32253041252727,276.7697929953856,367.77059666970047,150.7053741511071,157.2075132188799,2013.685099677119,65.97158175932225,68.81790626192398,-838.4848671459263,207.86013323345668,216.828197581146,2060.687554337696,292.74352763953704,305.37386108732863,3935.4578307642937,170.28681158011256,177.63378600977913,2136.989420427109,128.18685196517615,133.7174360125763,1200.495174702753,14.993106644291544,15.639979823222676,-2098.9580666534785,92.72583466083665,96.72646354043816,-562.9506690887795,173.02476914189697,180.48987194574173,2052.144178936973,172.71136415661945,180.16294519450005,2782.920251808873,92.92646373378423,96.93574869576297,-69.4354421321485,28.175764626219653,29.391399708727217,-2720.2853774442838,2027.7786231966813,2234.9824804177733,2388.2827592236727,2505.5676451886725,2633.659199286731,2447.866959937569,2607.661590096528,2817.285861196797,3295.3547452530024,2286.074871642864,2407.0515699692846,2551.828405901268,2866.334740020817,2395.1147330054273,2474.174821209763,2556.7874613984764,2878.4684268133824,2506.710681920277,2549.7817698716062,2630.6687570095773,2876.338007114804
396,15.84,356.7473602294922,155.02610206604004,356.4323425292969,113.71344566345215,340.8209991455078,83.42026948928833,317.50146865844727,70.43765544891357,297.7487564086914,67.09696769714355,334.9266052246094,70.98345994949341,295.5905342102051,46.76177501678467,277.6826477050781,42.761571407318115,268.9805221557617,41.611915826797485,317.1245002746582,87.59425163269043,275.6109046936035,52.99418807029724,264.24171447753906,51.87791347503662,263.6415481567383,56.75293564796448,301.5995788574219,106.5394377708435,263.3749008178711,72.30608940124512,257.2810363769531,72.1135425567627,260.38055419921875,77.05261945724487,289.91174697875977,126.4008378982544,261.8239402770996,95.08569002151489,258.08135986328125,88.16068410873413,259.9478340148926,87.2210168838501,317.1578709315056,304.04014811399503,4835.2383410355005,312.20557492202687,325.67559267893563,6867.539276392327,329.0818664438439,343.2800068376608,7830.494492054693,323.9154770035046,337.8907150435827,8181.694582588982,315.3992053797159,329.0070113839511,7350.342333369179,360.3903664580828,375.939302881853,6396.718258094803,314.02902408983505,327.5777140250844,6686.69474703871,315.72872539914584,329.3507484477567,4586.303961684152,333.54418286427983,347.93484858835455,1779.1263898242235,347.657395592325,362.65697173096,5136.236462802001,301.5006190971576,314.5087746817335,6142.271710495238,225.42458246545448,235.1504598121731,458.0565557756778,181.10333085587976,188.916980830174,-2911.422006428866,300.9245469337424,313.9078480541647,3406.8515511096384,287.3223715693108,299.718810832006,4150.034370485743,202.359519934216,211.09026193801967,4886.257052869924,136.2390759791356,142.11707086465975,1134.7651831055398,237.60023108410812,247.85142321143599,1684.0387816423565,181.49350982089004,189.3239939519362,229.02621893590336,132.9808477637505,138.71826735068086,1044.5629663729474,99.57504750415329,103.87118365854758,1861.994598745509,2040.4649380339417,2248.009504124931,2402.013959497179,2519.0832737904157,2646.8194797420892,2462.904532052843,2620.7646986575314,2830.4598911347075,3309.272139196537,2300.5811505121023,2419.631920956554,2561.234424293755,2873.8914192540246,2407.6710469275936,2486.1635736430435,2565.231071875997,2884.1531096479684,2516.6247388487345,2557.354729629684,2636.217487703604,2880.4928544611453
397,15.88,371.08551025390625,168.63235473632812,372.2532653808594,126.02863311767578,356.0594940185547,93.8929295539856,331.8863296508789,80.01460075378418,310.13479232788086,79.74145174026489,350.3114318847656,81.78537368774414,307.63427734375,58.51181745529175,290.0260925292969,60.67176818847656,284.3813896179199,64.97910976409912,331.6415786743164,98.76849889755249,288.3661460876465,59.00134563446045,276.7447090148926,60.128417015075684,277.05373764038086,68.42936038970947,314.94985580444336,118.2890796661377,276.8164253234863,78.90428066253662,270.41555404663086,78.80292177200317,273.5417175292969,84.28539276123047,302.9111862182617,139.364333152771,276.55073165893555,103.43971967697144,275.1702690124512,98.40048551559448,279.3504333496094,100.23502349853516,515.481765918493,494.16132098379995,4958.097374674685,501.22689591875434,522.852183007084,4929.414758203709,462.2555670477242,482.1994476075696,3472.9860192477204,432.03161570079607,450.67149276413517,2819.5194430138117,442.50484637755767,461.59658789983035,3314.739412896981,469.95626909031677,490.2323941761617,2857.327282357717,420.6507205906759,438.799572279913,2780.5464563707146,543.792112661373,567.2538635139803,5947.577876655589,699.6483362600947,729.8344580657954,9547.49023693602,457.9911074451255,477.7509991489584,2877.35068544996,352.475287272908,367.6827299318783,1329.3488812536211,374.4960622834446,390.65358480721835,3887.5781248761314,444.56841535834457,463.74918895770537,6870.805203188284,444.60936451973333,463.79190485862523,3747.101420111514,374.3416796153936,390.4925413443353,2269.343262808232,368.4963947418346,384.39506337313315,4332.620035877837,375.44076585714544,391.6390473389101,6238.049411856258,458.9646158443055,478.76650928185734,5772.877151760534,423.2819656331083,441.54434161624437,6305.508691607704,498.0489112279302,519.5370851009458,9520.470443756622,584.0725709996465,609.2722103867825,12635.025668205873,2061.0842086706816,2268.9235914452142,2421.301937401482,2537.110133500981,2665.2833432580824,2482.5138278198897,2638.316681548728,2853.150045675267,3338.4655175191688,2319.6911904780604,2434.3392301538292,2576.860567686044,2892.441386812333,2426.2227231219385,2501.7832752968166,2580.6068744109225,2899.818671541525,2535.7753992200087,2575.0165032943337,2656.9989711076423,2904.863742876617
398,15.92,385.8811569213867,188.66015911102295,390.5290985107422,145.3827667236328,375.76717376708984,111.62474155426025,353.0409240722656,93.6134147644043,330.6155776977539,89.85649824142456,369.9407196044922,100.48825979232788,325.48370361328125,66.20766878128052,306.6463279724121,67.57930755615234,302.8576850891113,74.9448037147522,351.14463806152344,118.62616539001465,303.03382873535156,70.8624815940857,289.4675827026367,72.85604238510132,291.07160568237305,84.58301067352295,333.4955596923828,139.2035436630249,290.4682922363281,94.67911005020142,282.99219131469727,94.60585355758667,287.4461364746094,102.08420991897583,320.3506088256836,161.36432647705078,291.4050483703613,123.54505062103271,287.81429290771484,115.6804633140564,291.29539489746094,115.47421932220459,649.3649675668634,622.5070824797754,3347.0800412092585,665.4831723213206,694.1952481717628,4283.57662911697,662.7640030036649,691.3587610931991,5228.982837140737,628.71128490588,655.8368484829115,5129.1338929694075,571.0608193788493,595.6990705671218,3352.562066682286,677.821365213966,707.0657687699387,5420.834364844425,485.9450494803626,506.9110057962201,1702.7858379076774,449.9627250538195,469.3762345593295,-2446.9407238662698,524.814580504898,547.4575513110764,-4559.4226688679755,695.834141510559,725.8557010049769,6202.617546400464,471.58473556357274,491.93112035671714,3106.2097606209704,449.9055195496691,469.3165609405182,1966.5744033324954,534.6967843638422,557.7661199506323,2350.423274823173,698.8195121847556,728.9698746193593,6629.449244018352,521.5474046143106,544.0494140770787,3838.9218183185862,504.9161180287289,526.7005755205433,3557.6378036852548,564.6518608961719,589.0135994546283,4934.363802892956,701.8427384164366,732.1235370581262,6333.925694406722,624.9375255443395,651.9002713830172,5258.898244169321,535.2972147434401,558.3924557224609,971.3842655378784,484.0681742609947,504.9531533472216,-2607.9764259890226,2087.058807373356,2296.6914013720843,2448.9562878452098,2563.343607440298,2689.111306080767,2510.7964585706873,2658.593121780577,2871.92509505764,3360.3638195716117,2348.7254185182596,2454.016474968098,2595.6332301236644,2914.752031610358,2455.381518106713,2523.5452518598995,2601.6748974317443,2923.3792155197098,2565.0603407023336,2601.092514149654,2679.334669336541,2925.0618690105057
